Banco,FechaReporte,Indicador,CategoriaIndicador,Saldo,TipoInstitucion
BANHCAFE,2024-01-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,55.10208564302652,BANCOS COMERCIALES
BANHCAFE,2024-01-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,1.21217711955003,BANCOS COMERCIALES
BANPAIS,2024-01-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,28.11044979895771,BANCOS COMERCIALES
BANPAIS,2024-01-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,9.769340426349553,BANCOS COMERCIALES
BANPAIS,2024-01-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,7.41741290475104,BANCOS COMERCIALES
BANPAIS,2024-01-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,2.51519720188767,BANCOS COMERCIALES
BANPAIS,2024-01-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,26.226528380505883,BANCOS COMERCIALES
BANPAIS,2024-01-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,12.795444936241958,BANCOS COMERCIALES
BANPAIS,2024-01-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,0.5522911890443299,BANCOS COMERCIALES
BANPAIS,2024-01-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,111.86669556698948,BANCOS COMERCIALES
BANPAIS,2024-01-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,1.44325911038028,BANCOS COMERCIALES
BANPAIS,2024-01-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,20.72305237529516,BANCOS COMERCIALES
BANPAIS,2024-01-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.983120365073479,BANCOS COMERCIALES
BANPAIS,2024-01-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,9.1472580591563,BANCOS COMERCIALES
BANPAIS,2024-01-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.16413769408282,BANCOS COMERCIALES
BANPAIS,2024-01-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,251.6761149648288,BANCOS COMERCIALES
BANPAIS,2024-01-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,12.529804631166568,BANCOS COMERCIALES
BANPAIS,2024-01-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,29.78375124671876,BANCOS COMERCIALES
BANPAIS,2024-01-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.53367090264526,BANCOS COMERCIALES
BANRURAL,2024-01-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,22.97276313128073,BANCOS COMERCIALES
BANRURAL,2024-01-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,0.0331641184110099,BANCOS COMERCIALES
BANRURAL,2024-01-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,13.748079058634213,BANCOS COMERCIALES
BANRURAL,2024-01-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,5.76814179692615,BANCOS COMERCIALES
BANRURAL,2024-01-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,38.03229596165833,BANCOS COMERCIALES
BANRURAL,2024-01-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,16.22697998496434,BANCOS COMERCIALES
BANRURAL,2024-01-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,7.1153208185573,BANCOS COMERCIALES
BANRURAL,2024-01-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,174.0319110664861,BANCOS COMERCIALES
BANRURAL,2024-01-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,-2.36083974318188,BANCOS COMERCIALES
BANRURAL,2024-01-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,-24.10967917117036,BANCOS COMERCIALES
BANRURAL,2024-01-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,6.52135462803576,BANCOS COMERCIALES
BANRURAL,2024-01-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,11.01541135282616,BANCOS COMERCIALES
BANRURAL,2024-01-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.4940567247904,BANCOS COMERCIALES
BANRURAL,2024-01-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,141.623557326161,BANCOS COMERCIALES
BANRURAL,2024-01-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,8.093390966611661,BANCOS COMERCIALES
BANRURAL,2024-01-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,25.39404586684409,BANCOS COMERCIALES
BANRURAL,2024-01-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,6.90495905340275,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,31.300453079912486,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,10.55765043083425,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,3.62560789484978,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,6.135237211172591,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,53.55032858781876,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,16.74301583177558,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,1.66520823306192,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,188.9483494579261,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,-0.11406388187927,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,-0.94589146076217,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,7.067642168569519,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,11.13182146539927,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.06417929682975,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,312.12082867418707,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,24.07855150432957,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,31.300453079912486,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2024-01-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,1.6399140625082398,BANCOS COMERCIALES
FICENSA,2024-01-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,33.6861409907169,BANCOS COMERCIALES
FICENSA,2024-01-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,4.29616030359243,BANCOS COMERCIALES
FICENSA,2024-01-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.0,BANCOS COMERCIALES
FICENSA,2024-01-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,2.34652969714065,BANCOS COMERCIALES
FICENSA,2024-01-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,39.63149403199728,BANCOS COMERCIALES
FICENSA,2024-01-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,14.4389706877418,BANCOS COMERCIALES
FICENSA,2024-01-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,0.37298668834627,BANCOS COMERCIALES
FICENSA,2024-01-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,181.74602111775096,BANCOS COMERCIALES
FICENSA,2024-01-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,0.49270071286664,BANCOS COMERCIALES
FICENSA,2024-01-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,7.056115383368001,BANCOS COMERCIALES
FICENSA,2024-01-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,3.83997491327645,BANCOS COMERCIALES
FICENSA,2024-01-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,7.88285816761978,BANCOS COMERCIALES
FICENSA,2024-01-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.04288325434332,BANCOS COMERCIALES
FICENSA,2024-01-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,374.8018631010637,BANCOS COMERCIALES
FICENSA,2024-01-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,2.28394391593887,BANCOS COMERCIALES
FICENSA,2024-01-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,31.94616218083078,BANCOS COMERCIALES
FICENSA,2024-01-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.34319796277304,BANCOS COMERCIALES
FICOHSA,2024-01-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,34.29887871789673,BANCOS COMERCIALES
FICOHSA,2024-01-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,-0.63454195463023,BANCOS COMERCIALES
FICOHSA,2024-01-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,10.60581834390765,BANCOS COMERCIALES
FICOHSA,2024-01-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,3.4289973028737,BANCOS COMERCIALES
FICOHSA,2024-01-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,37.56259350993885,BANCOS COMERCIALES
FICOHSA,2024-01-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,12.26627030948818,BANCOS COMERCIALES
FICOHSA,2024-01-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,2.12853459386056,BANCOS COMERCIALES
FICOHSA,2024-01-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,125.11879854573952,BANCOS COMERCIALES
FICOHSA,2024-01-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,0.7859161466721399,BANCOS COMERCIALES
FICOHSA,2024-01-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,13.243280072366332,BANCOS COMERCIALES
FICOHSA,2024-01-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.812696952922789,BANCOS COMERCIALES
FICOHSA,2024-01-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,9.89049104809055,BANCOS COMERCIALES
FICOHSA,2024-01-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.07779409516775,BANCOS COMERCIALES
FICOHSA,2024-01-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,202.5186540182932,BANCOS COMERCIALES
FICOHSA,2024-01-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,17.38073068778979,BANCOS COMERCIALES
FICOHSA,2024-01-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,35.09854754579359,BANCOS COMERCIALES
FICOHSA,2024-01-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,1.90258766258642,BANCOS COMERCIALES
HONDURAS,2024-01-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,97.4755671080822,BANCOS COMERCIALES
HONDURAS,2024-01-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,18.41015439094661,BANCOS COMERCIALES
HONDURAS,2024-01-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.0,BANCOS COMERCIALES
HONDURAS,2024-01-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,2.11215626314983,BANCOS COMERCIALES
HONDURAS,2024-01-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,40.92342475143881,BANCOS COMERCIALES
HONDURAS,2024-01-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,53.54218210298012,BANCOS COMERCIALES
HONDURAS,2024-01-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,0.0,BANCOS COMERCIALES
HONDURAS,2024-01-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,352.5234591684162,BANCOS COMERCIALES
HONDURAS,2024-01-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,1.65648267902435,BANCOS COMERCIALES
HONDURAS,2024-01-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,22.59429285533697,BANCOS COMERCIALES
HONDURAS,2024-01-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.22660246296772,BANCOS COMERCIALES
HONDURAS,2024-01-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.37510099766487,BANCOS COMERCIALES
HONDURAS,2024-01-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,0.14849853469714,BANCOS COMERCIALES
HONDURAS,2024-01-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,,BANCOS COMERCIALES
HONDURAS,2024-01-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,19.98940584124524,BANCOS COMERCIALES
HONDURAS,2024-01-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,97.4755671080822,BANCOS COMERCIALES
HONDURAS,2024-01-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.0,BANCOS COMERCIALES
LAFISE,2024-01-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,37.2683134980784,BANCOS COMERCIALES
LAFISE,2024-01-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,4.02716946745429,BANCOS COMERCIALES
LAFISE,2024-01-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,2.44569569112928,BANCOS COMERCIALES
LAFISE,2024-01-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,3.01139006352314,BANCOS COMERCIALES
LAFISE,2024-01-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,33.85336461123119,BANCOS COMERCIALES
LAFISE,2024-01-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,11.97866192662766,BANCOS COMERCIALES
LAFISE,2024-01-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,1.53843868026609,BANCOS COMERCIALES
LAFISE,2024-01-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,394.9763800777404,BANCOS COMERCIALES
LAFISE,2024-01-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,0.41692392729936,BANCOS COMERCIALES
LAFISE,2024-01-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,8.44813984443529,BANCOS COMERCIALES
LAFISE,2024-01-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.66429198087225,BANCOS COMERCIALES
LAFISE,2024-01-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,8.94638638658106,BANCOS COMERCIALES
LAFISE,2024-01-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.2820944057088,BANCOS COMERCIALES
LAFISE,2024-01-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,175.43273478126238,BANCOS COMERCIALES
LAFISE,2024-01-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,15.63509067423757,BANCOS COMERCIALES
LAFISE,2024-01-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,35.831418376610266,BANCOS COMERCIALES
LAFISE,2024-01-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,1.34241110697739,BANCOS COMERCIALES
PROMERICA,2024-01-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,28.964533996675,BANCOS COMERCIALES
PROMERICA,2024-01-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,16.51686815186648,BANCOS COMERCIALES
PROMERICA,2024-01-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,36.84399493842794,BANCOS COMERCIALES
PROMERICA,2024-01-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,4.6673666539961705,BANCOS COMERCIALES
PROMERICA,2024-01-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,37.93536875865111,BANCOS COMERCIALES
PROMERICA,2024-01-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,13.56838499312012,BANCOS COMERCIALES
PROMERICA,2024-01-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,2.91587631786923,BANCOS COMERCIALES
PROMERICA,2024-01-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,212.0140217329547,BANCOS COMERCIALES
PROMERICA,2024-01-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,0.2627531991045,BANCOS COMERCIALES
PROMERICA,2024-01-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,4.04018897617823,BANCOS COMERCIALES
PROMERICA,2024-01-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,7.70577201226057,BANCOS COMERCIALES
PROMERICA,2024-01-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,12.40647062968927,BANCOS COMERCIALES
PROMERICA,2024-01-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.7006986174287,BANCOS COMERCIALES
PROMERICA,2024-01-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,169.23358677354224,BANCOS COMERCIALES
PROMERICA,2024-01-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,7.198080041987839,BANCOS COMERCIALES
PROMERICA,2024-01-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,28.964533996675,BANCOS COMERCIALES
PROMERICA,2024-01-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,2.85109757515152,BANCOS COMERCIALES
